Serial,Watch_wk,Watch_we,Comp_wk,Comp_we,Comph_wk,Comph_we,Smart_wk,Smart_we
1105359,2,3,0.5,3,2,4,6,6
1105360,0.5,1,2,3,0,0,4,4
1105361,0.5,1,0,1,3,3,3,3
1105362,2,3,2,3,1,2,2,4
1105363,5,5,0.5,3,3,4,4,5
1105365,4,6,1,2,2,4,3,4
1105366,2,4,2,4,2,3,2,3
1105367,4,6,2,3,1,2,3,5
1105368,1,2,2,4,3,5,0.5,0.5
1105369,1,2,1,3,1,0,4,6
1105370,4,6,1,5,3,3,0.5,0.5
1105371,3,4,0,0,2,2,2,2
1105372,2,3,2,3,2,2,2,2
1105373,2,2,0,2,4,5,0.5,1
1105374,1,2,2,2,0,0,1,1
1105375,5,6,5,6,0.5,1,1,3
1105376,4,4,3,3,0.5,0.5,4,4
1105378,4,6,5,7,1,2,0.5,0.5
1105379,0.5,4,4,6,5,4,5,2
1105380,0.5,1,5,7,0.5,1,0.5,1
1105381,5,3,0,0.5,0,1,7,7
1105382,2,5,0.5,4,1,2,2,5
1105383,4,5,0,0.5,0,0.5,5,6
1105384,2,2,7,7,2,4,0,0
1105385,3,7,1,4,4,6,5,7
1105386,6,7,3,4,2,4,2,0
1105387,2,4,1,2,0,0,0.5,1
1105389,2,2,1,1,5,5,5,5
1105390,4,6,3,7,2,0.5,1,1
1105391,1,2,2,4,6,7,0,0
1105392,1,3,3,5,3,4,0,0
1105393,2,3,0,0,1,2,5,6
1105394,1,4,2,4,0.5,1,0.5,0.5
1105395,3,4,3,3,1,1,1,1
1105396,3,7,0,7,0,0,0,0
1105398,2,4,0,3,0.5,0.5,0.5,0.5
1105400,3,6,0,3,5,6,0,0
1105401,1,4,1,2,1,2,1,2
1105403,6,7,6,7,0.5,0.5,1,1
1105404,0.5,0.5,7,7,1,0.5,1,1
1105405,4,5,0.5,0.5,2,2,3,5
1105406,5,7,0,0,2,2,2,2
1105407,4,5,4,6,2,1,7,7
1105408,0.5,2,0.5,1,0.5,0.5,2,3
1105410,3,3,5,6,0.5,0.5,3,7
1105411,2,3,1,2,0.5,0.5,4,6
1105412,2,4,0,4,3,3,0,0
1105413,2,1,0.5,0.5,0,0,2,1
1105414,4,6,2,3,0.5,1,4,6
1105415,2,3,1,3,1,1,5,7
1105418,5,2,0.5,2,0.5,0,1,3
1105419,7,7,0.5,3,1,1,7,7
1105421,1,2,2,2,3,2,4,5
1105422,3,5,0.5,2,2,4,1,1
1105423,1,1,1,3,0.5,0.5,0,0
1105424,2,2,0,1,2,3,2,2
1105425,1,5,0.5,3,1,1,2,1
1105426,1,3,0,1,1,2,2,3
1105427,4,4,0,0.5,1,2,0.5,1
1105428,1,3,3,5,1,1,0,0
1105429,2,2,2,2,1,1,1,1
1105430,0.5,0.5,2,3,0,1,0.5,1
1105432,1,1,0.5,1,0.5,0.5,1,1
1105433,4,7,3,7,1,1,5,6
1105435,2,2,3,5,1,1,1,1
1105436,5,7,1,2,1,1,5,7
1105438,3,3,0,0.5,0,0,1,1
1105439,2,4,1,2,1,1,0.5,0.5
1105440,3,5,0,0,0.5,0,0,0.5
1105441,1,3,0,0.5,0.5,0.5,0.5,1
1105442,2,1,0,0,1,2,1,1
1105443,0.5,0.5,4,7,1,2,0.5,0.5
1105444,4,4,0,0,1,0.5,5,6
1105445,7,7,0,3,7,7,7,7
1105446,2,7,4,7,0.5,0.5,2,0
1105447,3,5,0.5,1,0.5,0.5,0,0
1105448,2,4,1,3,0.5,0.5,0.5,0.5
1105449,1,2,2,4,0.5,1,0.5,0.5
1105450,1,2,1,2,1,3,0.5,1
1105451,3,7,1,3,1,4,2,3
1105452,4,2,0,0,1,0,5,4
1105453,1,3,1,3,2,1,4,6
1105454,0,0,4,4,1,1,5,5
1105455,2,1,2,4,6,7,7,7
1105456,1,3,2,2,0.5,0.5,1,2
1105457,4,6,0.5,2,2,3,5,6
1105458,3,5,1,5,0.5,0,2,6
1105459,4,3,1,2,0,0.5,0.5,0.5
1105460,2,6,1,4,5,5,7,7
1105461,2,2,0.5,2,4,2,6,7
1105462,2,4,1,1,1,1,0,0
1105463,2,4,0,0.5,0,0,0,0
1105464,3,2,0,1,1,1,1,1
1105465,2,4,0,2,4,4,1,4
1105466,2,7,4,6,0,0,7,7
1105468,3,3,0.5,1,2,1,0,0
1105469,2,4,1,2,2,2,3,3
1105470,2,3,0,0,0,0,1,1
1105471,2,0,0,2,0.5,0.5,1,1
1105472,3,2,1,1,2,0,7,7
1105473,3,5,2,3,0,0,2,2
1105474,0,7,7,7,0,0,2,2
1105475,2,3,0.5,0.5,0.5,1,0.5,0.5
1105476,5,5,2,2,4,7,1,1
1105477,2,2,2,2,1,1,1,1
1105478,3,4,0,1,0,0,4,4
1105479,7,7,2,4,4,5,7,7
1105480,5,0.5,2,0.5,0,0,5,6
1105481,2,3,3,4,0.5,2,1,2
1105482,4,5,1,2,2,3,4,6
1105483,3,6,0,0,1,2,2,4
1105484,1,2,4,5,1,1,0,0
1105485,2,2,1,2,1,3,1,1
1105486,2,3,2,3,0,0,5,6
1105487,3,3,0,2,1,1,0.5,0.5
1105488,2,1,5,7,0.5,0.5,0.5,0.5
1105489,2,3,0.5,1,2,3,1,1
1105490,2,3,0,0.5,0.5,0.5,1,2
1105491,4,7,0,3,0,0,3,6
1105492,1,2,2,4,0,0,1,1
1105493,3,4,0,0.5,0,0,0.5,0.5
1105494,0.5,0.5,2,3,1,1,0.5,0
1105495,5,3,2,3,0.5,1,0.5,0.5
1105496,2,3,4,5,6,6,3,4
1105497,2,2,1,1,1,1,0,0
1105498,0.5,2,1,3,3,3,1,1
1105499,1,2,1,0.5,0.5,0.5,3,3
1105500,2,4,1,4,0.5,1,0,0
1105501,1,3,0.5,1,3,5,0.5,0.5
1105502,2,2,0,0,1,2,6,7
1105503,3,3,2,4,2,0.5,0,0.5
1105504,7,7,7,7,0,0,7,7
1105506,1,2,2,0.5,2,1,1,0.5
1105507,0,0,3,7,1,3,0,0
1105508,0,1,5,7,1,2,3,3
1105509,1,3,5,7,5,7,0.5,0.5
1105510,2,4,0.5,3,0.5,0.5,1,2
1105511,0,0.5,4,7,4,3,0.5,0.5
1105512,3,5,0,3,0,0,3,5
1105513,4,5,3,4,2,2,1,1
1105514,4,5,2,1,4,5,3,2
1105515,3,3,1,2,1,1,3,3
1105516,3,5,2,3,2,2,3,4
1105517,1,4,3,5,0,0,4,5
1105518,3,4,1,2,0.5,0.5,1,1
1105519,1,2,0,0.5,0,0,3,4
1105520,2,4,2,4,1,2,1,1
1105521,2,0,0,0,1,0.5,2,0
1105522,1,3,1,2,0,0,3,4
1105523,3,5,4,6,0.5,1,1,2
1105524,4,5,2,4,3,0,1,1
1105525,1,2,3,6,0,0,7,7
1105526,7,4,3,5,2,1,2,3
1105527,3,7,1,2,0,0.5,1,1
1105528,1,2,1,2,2,3,0,0.5
1105529,2,3,1,2,1,2,2,3
1105530,2,2,0,0.5,0.5,0.5,4,5
1105531,4,5,0,0,2,3,3,5
1105533,3,2,0,0,2,0,5,7
1105534,1,3,1,4,3,4,0.5,3
1105535,0,0.5,0.5,0,1,0.5,5,3
1105536,0.5,0.5,0.5,2,3,5,0,0
1105537,0.5,2,0,1,0.5,0.5,0.5,0.5
1105538,3,4,0,0,1,1,2,3
1105539,1,0.5,0,0,3,1,2,3
1105540,5,7,0,0,2,2,3,5
1105541,3,2,0,0,1,0,3,3
1105542,4,5,2,5,0.5,0.5,2,2
1105543,1,2,0.5,1,1,1,0.5,1
1105544,3,4,0.5,0.5,0,0,0.5,0.5
1105545,0,1,0,1,0.5,0,5,7
1105546,1,3,5,7,2,2,2,2
1105547,1,4,5,7,3,3,4,5
1105548,3,5,0,1,1,3,5,7
1105549,1,2,0.5,2,2,2,2,4
1105550,1,1,3,7,2,2,0.5,0
1105551,1,2,3,6,0.5,0.5,0.5,1
1105552,2,2,0,0.5,0,0.5,2,2
1105553,2,4,0,0,0.5,0.5,0.5,1
1105554,2,2,3,5,0,0,2,3
1105555,3,5,2,4,0.5,0.5,5,7
1105556,2,4,3,5,0.5,0.5,0,0
1105557,0.5,4,2,4,0.5,1,2,3
1105558,4,5,2,4,0,0,2,2
1105559,5,3,2,3,0,0,4,4
1105560,7,7,2,3,1,2,2,4
1105561,1,4,6,7,4,4,5,7
1105562,2,3,4,6,2,2,0.5,1
1105563,0.5,2,2,4,2,3,1,2
1105564,3,5,2,4,1,2,2,3
1105565,5,7,0,0.5,7,7,0,0
1105566,1,1,2,2,0.5,1,0.5,0.5
1105567,0.5,1,0,0,3,4,1,2
1105568,0,0.5,0,0,4,3,5,3
1105569,2,3,0,0,0.5,0,2,5
1105570,4,5,1,2,5,7,2,4
1105571,3,3,1,2,1,1,0,0
1105572,0.5,1,4,7,1,2,2,2
1105573,3,5,1,2,1,2,3,4
1105574,4,6,1,2,3,4,2,4
1105575,5,6,3,4,2,4,7,7
1105576,4,5,2,4,1,0,0.5,0.5
1105577,0.5,1,2,4,0.5,1,2,0.5
1105578,2,3,1,2,0,0,0,0
1105579,7,7,1,3,5,6,7,7
1105580,2,3,1,1,4,4,7,7
1105581,2,3,2,5,0,0.5,2,3
1105582,4,3,1,3,0.5,0.5,0.5,0.5
1105583,4,4,3,5,2,3,2,4
1105584,1,2,0,1,0.5,0,2,2
1105585,4,4,0,0,5,4,7,7
1105586,2,0,3,4,1,1,4,4
1105587,5,5,0.5,2,3,3,4,5
1105588,0.5,4,0.5,3,2,1,0,0.5
1105589,1,3,2,3,0.5,0.5,5,5
1105590,3,5,0,1,0,0,0,0.5
1105591,5,7,5,6,1,2,3,4
1105592,4,4,0,0,0,0,4,3
1105593,0.5,0.5,2,5,3,3,0.5,0.5
1105594,2,3,3,4,1,2,0.5,0.5
1105595,6,7,2,6,2,2,1,2
1105596,4,4,0,0,1,0.5,5,7
1105597,1,1,1,1,0.5,0.5,1,1
1105598,4,6,0,0,2,3,2,3
1105599,4,7,2,4,0,0,0,0
1105600,3,3,4,5,4,5,2,2
1105601,3,4,2,4,0,0,0,0
1105602,2,3,0,0,3,4,1,1
1105603,2,2,4,7,1,1,3,7
1105604,4,5,3,6,2,3,0.5,0.5
1105605,3,3,1,2,0.5,0.5,0.5,1
1105606,1,2,0,0,0,0,7,7
1105607,2,4,0,0,0.5,2,0.5,0.5
1105608,2,3,3,4,0,0,5,7
1105609,0,2,0,1,0,0.5,0,0
1105610,4,6,3,5,6,7,5,6
1105611,2,2,1,1,3,4,0,0
1105612,2,7,5,7,1,7,0,0
1105613,1,3,2,4,3,4,0.5,0.5
1105614,0,0,2,7,2,1,0.5,0
1105615,3,4,4,7,3,6,2,2
1105616,4,3,0,0,0,0,6,7
1105617,2,4,1,1,1,3,0.5,1
1105618,3,5,0,0.5,1,0.5,5,7
1105619,0.5,1,7,7,0,0.5,4,6
1105620,2,4,1,2,0.5,0.5,1,1
1105621,5,7,0,0,5,7,3,6
1105622,1,2,0.5,2,3,3,0.5,0.5
1105623,6,6,6,6,1,3,3,3
1105624,4,6,2,0,1,0,4,4
1105625,3,5,2,2,1,2,3,2
1105626,1,2,0.5,1,1,1,0.5,1
1105627,2,4,4,7,1,1,0.5,0.5
1105628,2,3,1,2,1,1,1,2
1105629,3,2,1,1,3,3,0,0
1105630,5,7,5,7,2,2,0,0
1105631,2,3,2,4,0,0,4,5
1105632,2,2,0.5,2,0.5,0.5,0,0
1105633,3,4,3,4,0,0,0,0
1105634,2,3,4,4,0,0,7,7
1105635,2,3,4,7,3,5,4,4
1105636,3,5,0,0,1,2,0.5,0.5
1105637,0.5,2,0.5,1,0.5,0,0.5,0.5
1105639,5,4,6,5,4,4,7,7
1105640,2,3,1,1,0.5,0.5,2,2
1105641,3,7,0.5,0.5,2,2,4,4
1105642,3,4,1,1,1,2,6,7
1105643,1,3,2,4,1,2,3,4
1105644,3,3,0,0,1,0.5,0.5,0.5
1105645,1,2,0,1,3,3,2,5
1105646,3,2,0,0,1,0.5,1,2
1105647,2,3,0,0,1,1,1,2
1105649,3,6,3,7,0,0.5,0.5,1
1105650,2,3,2,4,0.5,1,0.5,0.5
1105651,0,0.5,2,3,2,4,0,0
1105652,3,4,0,0,0.5,0.5,0.5,0
1105653,2,1,0,1,0.5,0.5,1,0.5
1105654,4,3,2,3,1,1,3,3
1105655,2,2,0,0,0.5,0,0,0.5
1105656,2,4,1,2,0,0,0,0
1105657,2,3,5,5,2,1,1,0.5
1105658,4,7,0,3,1,0.5,1,1
1105659,0.5,1,1,2,0.5,0.5,2,3
1105660,0.5,0,3,7,3,5,0,0
1105661,1,4,3,3,5,6,5,5
1105662,3,4,2,3,1,2,0,0
1105663,1,2,4,6,2,1,3,3
1105664,5,7,0.5,1,1,2,3,4
1105665,4,5,2,5,1,1,1,0
1105666,3,2,2,1,1,0,0,0
1105667,1,3,0.5,3,7,7,7,7
1105668,0.5,3,0,1,0.5,1,3,4
1105669,6,7,0,0.5,7,7,7,7
1105670,2,3,0,0.5,2,3,2,2
1105671,1,3,0,0,3,5,4,7
1105672,2,2,0,0,1,1,0,0.5
1105674,2,3,0,0,0.5,1,0,0
1105675,2,2,0,0,1,2,1,2
1105676,2,4,0,0,4,3,4,4
1105677,2,3,0,0,1,2,1,2
1105678,1,5,0,0,1,6,0.5,0.5
1105679,1,2,0,2,1,0.5,0.5,1
1105680,5,5,0,0.5,4,4,4,4
1105681,4,6,0,0,1,3,6,7
1105682,2,4,0.5,1,1,4,2,4
1105683,2,2,4,4,7,7,7,7
1105684,0.5,1,0,0,1,0.5,3,5
1105685,3,5,0,0,1,3,3,5
1105687,0.5,0,0,0,0,0,5,3
1105688,1,2,0,0,2,3,0,0
1105689,3,5,2,2,1,1,5,5
1105690,1,2,0,0,2,2,0.5,2
1105691,0.5,0.5,0,0,2,1,4,5
1105692,3,3,0,0,0.5,2,1,2
1105693,1,3,0,0,0,0,3,4
1105694,5,3,0,0,3,3,7,7
1105695,2,2,0,0,2,2,1,1
1105696,3,1,0,0,0,0.5,4,4
1105697,3,1,0.5,2,1,1,7,7
1105698,2,3,0,4,1,3,3,5
1105699,0.5,1,0,0,0.5,0,3,4
1105700,0.5,2,0,1,5,6,1,1
1105701,2,4,0,0.5,1,2,2,3
1105702,2,4,0,0.5,0,0,5,7
1105703,4,6,0,0,2,3,0.5,0.5
1105704,1,2,0,0,1,1,1,2
1105705,5,5,0,0,6,5,6,5
1105706,2,2,0,0,3,4,1,1
1105707,3,6,0,0,2,3,2,3
1105708,0.5,2,0,0.5,1,2,2,2
1105709,0,1,0,0,3,3,1,2
1105710,0,0,0,0,0,0,7,7
1105711,6,6,0,0,5,5,6,6
1105712,3,3,0,1,1,2,1,2
1105713,3,2,0.5,2,1,1,7,7
1105714,0.5,2,0,0,3,3,2,4
1105715,0,0,0,0,0,0.5,5,7
1105716,1,3,0,0.5,4,5,7,7
1105717,3,5,0.5,0,2,2,4,5
1105718,0.5,0.5,0,0,0.5,0,3,3
1105719,0.5,1,0,0,7,7,7,7
1105720,3,3,0,0,1,0.5,2,3
1105721,4,6,0,0,0.5,0,0,0
1105722,1,2,0,0,1,0.5,2,2
1105723,0.5,3,0,0,3,7,7,7
1105724,2,4,0.5,2,6,5,4,4
1105725,3,3,2,2,1,2,3,5
1105726,0.5,3,0,0,1,2,2,3
1105727,1,4,0,0,6,7,6,7
1105729,1,2,0,0.5,0.5,2,3,3
1105730,2,4,0.5,0.5,3,4,1,2
1105731,2,0.5,0,0,5,3,5,3
1105732,0.5,2,0,0,5,5,5,5
1105733,2,3,0.5,0.5,0.5,1,0.5,0.5
1105734,3,3,0.5,0.5,2,2,2,2
1105735,2,3,1,2,4,5,5,6
1105736,0.5,2,0,0,3,5,0,0
1105737,1,2,0,0,2,3,0,0
1105738,2,4,0,5,3,1,0,0
1105739,6,3,0,0,1,0,3,7
1105740,2,3,0,0,0,0,3,4
1105741,4,6,0,0,1,0.5,6,6
1105742,1,7,0.5,0.5,2,7,3,7
1105743,4,4,0,0,2,2,1,2
1105744,0.5,1,0,0,0,0.5,0.5,0.5
1105745,1,2,0,0,0.5,1,1,1
1105746,2,4,0.5,1,0.5,0.5,0,0
1105747,3,4,0,0,0.5,1,0.5,1
1105748,0.5,1,0.5,0.5,2,3,2,3
1105749,2,3,0,0,0.5,1,3,5
1105750,3,6,0,0,2,2,0,0.5
1105751,5,7,0,0,3,4,5,6
1105752,0.5,1,0,0.5,0.5,1,1,2
1105753,2,5,0.5,1,2,3,2,3
1105754,2,2,0,0,0.5,0.5,0,0
1105755,3,2,0,0,0,0.5,1,3
1105756,2,3,0.5,1,0.5,1,1,0.5
1105757,3,5,0,1,1,2,2,4
1105758,1,3,0,0,0,0,5,7
1105759,1,2,0,0,4,4,7,7
1105760,1,2,0,0,1,3,0.5,0.5
1105761,3,4,0,0,5,7,7,2
1105762,0.5,1,0,0,0,0,1,2
1105763,2,3,0,0,0.5,1,2,3
1105764,1,2,0,0,0.5,1,1,1
1105765,3,4,0,0.5,2,1,0.5,0.5
1105766,4,6,0,0,2,3,6,7
1105767,1,1,2,4,7,5,7,7
1105768,2,3,0,0,3,1,0,0
1105769,1,2,0,0,1,2,1,0.5
1105770,0.5,1,0,0.5,3,5,1,2
1105771,0,0.5,0,0,0.5,1,1,2
1105772,3,4,0,0,1,3,1,1
1105773,3,4,0,0,3,5,1,3
1105774,2,4,0,0.5,0.5,1,2,1
1105775,4,6,0,0,2,1,5,5
1105776,2,4,0,0,1,2,3,3
1105777,0.5,2,0,0,0,0.5,2,4
1105778,2,3,0,0,0,0,2,4
1105781,2,3,0,0,3,5,1,2
1105782,4,4,1,1,0,0,0.5,0
1105783,3,4,0,0,2,3,3,5
1105784,2,4,0.5,0,0.5,4,3,4
1105785,3,5,0,0,4,4,4,5
1105786,5,6,0,0,6,6,6,7
1105787,2,1,0,0,0.5,0.5,1,2
1105788,4,5,0,0,2,1,0.5,0.5
1105789,3,4,0,0,3,4,0.5,0.5
1105790,2,3,0,0,0,0,2,2
1105791,4,6,0,0,1,2,1,3
1105792,2,3,0,0.5,0.5,1,3,5
1105793,0.5,1,0,0,0,0.5,2,6
1105794,3,2,0,0,1,0.5,2,2
1105796,1,2,0,0,1,3,2,3
1105797,4,6,1,3,0.5,1,1,1
1105798,2,2,0,0,1,1,3,3
1105799,2,7,0,0,0,0,7,7
1105800,3,5,0,0,0.5,0,7,7
1105801,1,1,0,0,1,1,0.5,0.5
1105802,4,5,0,0,0.5,0.5,4,6
1105803,2,2,0.5,1,3,4,5,6
1105804,2,3,0,0,0,1,1,2
1105805,0.5,1,0,0,1,1,0.5,1
1105806,2,4,0,0,2,2,5,5
1105807,0.5,2,0,0,2,2,0.5,1
1105808,1,2,1,1,0,0,3,5
1105809,1,2,0,0,0,0.5,1,2
1105810,2,2,0,0,0.5,0,0,0.5
1105811,4,5,0,0,2,2,4,5
1105812,2,3,1,2,2,3,0,0
1105813,4,5,2,2,0.5,1,7,7
1105814,4,7,0,0,1,1,6,7
1105815,3,5,0,0,3,6,3,5
1105816,2,3,0,0,2,3,4,5
1105817,5,7,1,1,4,5,7,7
1105818,3,4,0.5,0.5,1,2,3,4
1105819,0,0,0,0,6,0,0.5,7
1105820,2,4,0,0,2,3,4,5
1105821,4,5,4,5,4,5,0.5,0.5
1105822,2,2,0,0,0.5,0.5,3,4
1105823,1,3,0,0.5,0.5,2,4,6
1105824,3,2,0,0,1,0.5,3,4
1105825,2,2,0,0,0,0,3,4
1105826,2,3,0,0,4,5,1,2
1105827,2,2,0,0,0,0,3,4
1105828,4,5,0,0,1,0,4,5
1105830,4,5,0.5,1,1,1,6,7
1105831,4,6,0,0.5,5,1,7,5
1105832,2,2,0,0,1,2,3,3
1105833,0.5,2,0,0,0.5,0.5,3,5
1105834,2,4,3,2,2,4,5,3
1105835,1,2,0,0,0.5,2,3,5
1105836,2,3,0,0.5,0,0,2,4
1105837,2,0,0,0,3,1,4,5
1105838,2,4,0,0,1,2,1,2
1105839,0.5,2,0,0,1,2,2,2
1105840,1,2,0,0,1,2,0.5,0.5
1105841,1,1,0,0,0.5,0.5,2,2
1105842,0.5,2,0,0,1,0.5,1,1
1105843,1,2,0,0,6,7,3,4
1105844,1,1,0,0,4,4,7,7
1105845,1,1,0,0,0.5,0,5,6
1105846,0.5,1,0,0,0.5,0.5,0.5,0.5
1105849,4,2,0,0,2,3,4,3
1105850,1,3,0.5,1,1,2,3,5
1105851,4,4,0,0.5,4,5,4,5
1105852,3,3,0,0,3,3,0.5,0.5
1105853,0,1,0,1,2,2,1,1
1105854,0.5,2,0,0,2,3,2,3
1105855,2,3,0,0,0.5,0.5,2,2
1105856,3,0,0,0,1,0,6,7
1105857,3,5,1,2,2,3,2,4
1105858,7,7,0,0,1,1,1,2
1105859,4,5,0,0.5,0.5,0.5,3,5
1105860,1,0.5,0,0,0,0,3,3
1105861,0,1,0,0,0.5,1,0,0
1105862,4,2,1,0.5,2,3,4,5
1105863,1,2,0,0.5,0.5,3,3,4
1105864,2,2,0,0,1,0.5,7,5
1105865,2,3,0,0,0.5,1,0.5,1
1105866,3,5,0,0,0.5,0.5,2,3
1105867,0.5,0.5,0,0,1,0.5,0,0
1105868,1,1,2,0.5,0.5,1,0,0
1105869,3,4,3,3,1,1,0,0
1105870,3,3,0.5,2,0.5,0.5,2,3
1105871,2,3,0,0,2,2,3,3
1105872,7,7,0.5,0.5,0.5,0.5,6,7
1105873,7,7,0,0,7,7,7,7
1105874,2,3,0,0,2,3,2,4
1105875,1,3,0,0.5,3,4,3,5
1105876,1,2,0,0,0.5,2,0.5,1
1105877,1,3,0,0,3,2,0,0
1105878,5,7,0,1,0,0,5,7
1105879,0.5,2,0,0,3,5,3,5
1105880,3,4,0,0,1,2,3,4
1105882,1,2,0,0,2,1,1,1
1105883,3,4,0,0,4,5,0,0.5
1105884,1,2,1,1,7,7,5,5
1105885,5,6,0,0,1,2,5,7
1105886,2,4,0,0,1,1,5,7
1105887,2,4,0,1,0.5,0.5,7,7
1105888,0.5,2,0,0,2,2,3,4
1105889,0.5,2,2,3,0,0.5,2,2
1105890,2,4,1,1,4,2,1,1
1105891,2,4,0,0.5,2,3,4,5
1105892,3,6,0,0,3,2,1,2
1105893,3,3,0,0,0.5,1,7,7
1105894,1,4,1,0,0.5,3,2,3
1105895,3,3,0,0.5,1,2,3,4
1105896,2,3,0,0.5,0,0,5,7
1105897,2,2,0,0,0,0.5,3,4
1105898,3,2,0,0,0.5,1,5,7
1105899,4,7,0,1,7,7,6,7
1105900,4,1,0,0,1,2,2,2
1105901,2,5,2,2,2,7,5,7
1105902,2,3,0,0.5,4,4,1,1
1105904,2,4,0,2,0.5,1,4,5
1105905,2,2,0,0,0,0,5,5
1105906,5,6,0.5,2,6,7,6,7
1105907,0.5,1,0,0,3,2,1,2
1105908,1,0.5,0,0,0.5,0.5,3,4
1105909,5,7,0,0,0,0,5,7
1105910,0.5,1,0,0,1,2,0.5,1
1105911,2,4,0.5,0.5,6,7,6,7
1105912,6,7,0,0,2,4,7,7
1105913,2,2,0,0,0,0,7,7
1105915,4,5,0,0,3,4,5,6
1105916,4,6,0,0,0,0,7,7
1105917,3,2,0,0,1,1,1,1
1105918,0.5,1,0,0,2,2,0.5,0.5
1105919,1,2,0,0.5,0.5,0.5,0.5,0.5
1105920,2,3,2,2,1,2,4,5
1105921,2,5,0.5,1,1,3,1,2
1105922,0.5,1,0,0,0.5,0.5,2,4
1105923,3,3,0,0,3,3,3,6
1105924,0.5,1,0,0,0.5,0.5,5,6
1105925,5,6,0,0,0,0.5,5,6
1105926,3,2,0,0,0.5,1,2,2
1105927,3,4,1,2,1,0.5,4,5
1105928,2,2,0,0,4,6,0.5,0.5
1105929,0.5,0.5,0,0,0,0,3,3
1105930,1,3,0,0,0,0.5,3,3
1105931,4,2,0,0,2,0,3,2
1105932,3,7,0,0,0,0.5,7,7
1105933,2,3,0,0,0.5,0.5,3,3
1105934,3,4,0,0,2,2,6,7
1105935,3,4,0,0,0,0,4,5
1105936,0.5,1,0,0,7,7,4,3
1105937,4,4,0,0,2,2,1,1
1105938,4,7,0,0.5,0.5,1,3,5
1105939,1,3,0,0.5,1,1,0.5,0.5
1105940,0.5,2,0,0,0.5,1,2,3
1105941,3,5,0,0,0.5,0.5,3,5
1105942,3,5,0,0,0.5,0.5,3,5
1105943,1,2,0,0,3,2,4,5
1105944,2,3,0.5,0,4,4,4,4
1105945,3,5,0,0,3,3,1,0.5
1105946,1,2,0,0,2,1,1,1
1105947,1,2,0,0,4,1,6,6
1105948,0.5,2,0,0,0,0,7,7
1105949,3,4,1,2,1,1,2,2
1105950,4,3,0,0,2,1,4,3
1105951,3,5,0,3,0,1,4,7
1105952,4,5,0,0,5,0,6,7
1105953,4,2,0,0,7,7,7,7
1105954,1,0,0,0,0,0,7,7
1105955,4,7,0,0,0,0,7,7
1105956,5,6,0,0,0,0,6,7
1105957,3,3,0,0,0,1,5,5
1105958,4,2,0,0,0,0,4,7
1105959,4,5,0,0,0.5,1,7,7
1105960,2,2,3,7,0.5,0.5,1,4
1105961,3,5,0,0,0,0,5,7
1105962,4,5,0,2,4,4,7,7
1105963,0.5,1,0.5,2,1,1,0,0
1105964,1,7,0,5,2,3,0.5,1
1105965,0.5,3,0,0,4,3,1,0.5
1105966,1,3,0.5,2,0.5,1,0,0
1105967,5,6,0,0,7,7,7,7
1105968,1,2,0,0,2,3,1,1
1105969,2,2,0,0,0,0.5,0.5,1
1105970,3,5,0,0.5,3,3,7,7
1105971,2,4,0,0.5,2,3,2,3
1105972,3,2,1,2,2,1,3,2
1105973,1,4,0,0,1,2,2,4
1105974,2,4,0.5,1,0.5,0,7,7
1105975,1,1,0,0,2,2,3,4
1105976,0.5,1,0,0.5,2,2,0,0
1105977,1,1,0,0,1,2,3,5
1105978,2,4,0,0,4,6,1,2
1105979,2,3,0.5,1,1,1,2,4
1105980,1,2,0,0,0.5,0.5,2,2
1105981,1,1,0,0,0.5,2,0,0
1105982,1,2,0,0,0,0.5,2,3
1105983,3,5,0,0,0.5,0.5,0.5,0.5
1105984,2,2,0,0,3,4,3,5
1105985,0,0,1,2,7,7,1,2
1105986,3,5,0.5,0.5,2,3,5,7
1105987,0.5,0.5,0,0,7,7,7,7
1105988,2,7,0.5,1,7,7,2,3
1105989,5,7,0,0,1,2,5,7
1105990,3,5,0,0,0,0,4,6
1105991,2,0.5,0,0,2,2,2,2
1105992,4,7,0,0,1,1,7,7
1105993,5,6,0,0,2,1,3,4
1105994,4,6,0,0.5,1,3,4,7
1105995,1,4,0,0,2,4,2,4
1105996,0.5,0.5,0,0,3,5,1,1
1105997,2,4,0,0,0.5,1,1,2
1105998,3,4,1,2,0.5,0.5,0.5,0.5
1105999,1,2,0,0,1,2,2,2
1106000,1,1,0,0,2,2,0.5,0.5
1106001,5,7,1,2,2,3,7,7
1106002,2,2,0,0,0,0.5,0.5,0.5
1106003,3,5,0,0,3,1,3,4
1106004,1,0.5,0,0,1,2,0.5,1
1106005,1,2,0,0,1,1,0.5,2
1106006,0,1,0,0,0,1,3,5
1106007,1,0.5,0,0,1,1,0.5,0.5
1106008,3,1,1,2,0.5,1,0.5,0.5
1106009,4,5,0.5,0.5,3,2,0,0
1106010,0.5,0,4,7,0,0,0,0
1106012,0.5,2,3,4,1,2,1,3
1106013,0,0,0,2,3,4,1,2
1106014,2,4,1,2,0.5,0.5,0.5,0.5
1106015,1,2,1,2,2,2,0.5,0.5
1106016,0,0.5,3,4,1,1,0.5,0.5
1106017,6,7,2,2,5,5,2,3
1106018,3,5,0.5,1,0.5,1,0.5,1
1106019,2,3,3,6,1,3,0,0
1106020,1,2,1,3,0.5,0.5,2,4
1106021,2,3,0,2,2,3,1,1
1106022,5,5,0.5,1,3,5,0.5,7
